timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:08.167872+00:00,,4.763474426269531,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:08.267911+00:00,,4.737886352539062,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:08.667909+00:00,,4.715931396484375,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:08.767893+00:00,,4.634915466308594,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:09.168658+00:00,,4.614829406738282,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:09.568926+00:00,,4.530177001953125,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:09.672855+00:00,,4.456985168457031,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:09.771868+00:00,,4.437756958007813,0.0,0.0,1426,686,538.0,499.0
2026-06-18T20:55:09.872091+00:00,,4.421260986328125,0.13333333333328787,0.0,1436,686,149.0,499.0
2026-06-18T20:55:09.971850+00:00,,4.432872924804688,0.2666666666666515,0.0,1446,686,80.0,499.0
2026-06-18T20:55:10.072853+00:00,,4.455164794921875,0.4000000000000152,0.0,1456,686,270.0,499.0
2026-06-18T20:55:10.172838+00:00,,4.473950500488281,0.533333333333303,0.0,1466,686,254.0,499.0
2026-06-18T20:55:10.272850+00:00,,4.484392700195313,0.6666666666666666,0.0,1477,686,216.0,499.0
2026-06-18T20:55:10.372462+00:00,,4.504659729003906,0.7999999999999545,0.0,1487,686,151.0,499.0
2026-06-18T20:55:10.472856+00:00,,4.521738586425782,0.9333333333333181,0.0,1497,686,88.0,499.0
2026-06-18T20:55:10.572870+00:00,,4.540537719726562,1.0679999999999836,0.0,1507,686,186.0,499.0
2026-06-18T20:55:10.973916+00:00,,4.556379699707032,1.2013333333333474,0.0,1517,686,538.0,499.0
